time,open,high,low,close,FP_ok,FP_DeltaRatio,FP_POCpos,FP_VALpos,FP_VAHpos,FP_BuyStackFull,FP_BuyStackLow33,FP_BuyStackLow50,FP_SellImbLow33,FP_SellImbLow50,FP_TotalVol,TickVol,CHK_MA60,CHK_RSI14,CHK_RSI60,CHK_RSIMA60,CHK_BBWrank60,CHK_Slope240,CHK_Z240,CHK_WVWAP
2026-03-19T02:00:00+08:00,4889.535,4899.328,4876.24,4885.571,0,,,,,0,0,0,0,0,,84012,4879.945000000019,35.30355502278847,30.472630435301284,33.40009195592523,100,-1.1745484442267105,-2.396090669620624,4983.91880301523
2026-03-19T02:30:00+08:00,4885.455,4888,4851.79,4852.946,0,,,,,0,0,0,0,0,,89098,4876.865333333351,27.736639400283124,24.63972860012437,32.35616331864981,100,-1.1745484442267105,-3.055689119320301,4982.336125408299
2026-03-19T03:00:00+08:00,4852.94,4865.31,4843.16,4849.211,0,,,,,0,0,0,0,0,,80990,4876.865333333351,27.022551662097328,24.63972860012437,32.35616331864981,100,-1.1745484442267105,-3.1312017694238437,4980.794559933106
2026-03-19T03:30:00+08:00,4848.65,4860.131,4837.77,4842.981,0,,,,,0,0,0,0,0,,76625,4862.189000000018,25.828090170077743,23.366356079223223,30.728103977204512,100,-1.1745484442267105,-3.2571572741481134,4979.307186902125
2026-03-19T04:00:00+08:00,4843.185,4848.535,4808.45,4811.176,0,,,,,0,0,0,0,0,,55061,4862.189000000018,20.778538398893815,23.366356079223223,30.728103977204512,100,-1.1745484442267105,-3.9001773107059012,4978.066597090193
2026-03-19T04:30:00+08:00,4811.15,4826.85,4806.59,4818.77,0,,,,,0,0,0,0,0,,46385,4838.232333333352,24.570480959197056,20.583115358132304,28.432738294570836,100,-1.4435767927091705,-3.1904337902289233,4977.001390171982
2026-03-19T06:00:00+08:00,4828.6,4837.26,4803.845,4816.02,0,,,,,0,0,0,0,0,,56448,4838.232333333352,24.12023765148561,20.583115358132304,28.432738294570836,100,-1.4435767927091705,-3.2427618559046913,4975.7371058643275
2026-03-19T06:30:00+08:00,4815.927,4839.01,4808.16,4833.82,0,,,,,0,0,0,0,0,,48098,4831.857000000018,32.71482424452087,26.448040610532402,27.07489467702712,100,-1.4435767927091705,-2.904056558076098,4974.729584838688
2026-03-19T07:00:00+08:00,4834.567,4840.901,4827.8,4836.97,0,,,,,0,0,0,0,0,,39355,4831.857000000018,34.1365593224518,26.448040610532402,27.07489467702712,100,-1.4435767927091705,-2.844117137392935,4973.960648827202
2026-03-19T07:30:00+08:00,4836.906,4842.497,4829.42,4836.691,0,,,,,0,0,0,0,0,,38945,4829.760333333351,34.06789629676781,27.547263601540863,26.054939703162624,100,-1.4435767927091705,-2.8494260575105943,4973.213333755444
